index,news_id,pos_words,pos_weights,neg_words,neg_weights
152,5573,"[""需注意"", ""多"", ""新闻"", ""百万"", ""在"", ""传统美德"", ""敬佩"", ""引发"", ""包装"", ""但"", ""情感"", ""模板"", ""收留"", ""中"", ""老板"", ""经过"", ""好像"", ""打工""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""支票"", ""媒体"", ""过度"", ""数额"", ""某"", ""并"", ""报道"", ""细节"", ""真实"", ""正"", ""恩情"", ""女士""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
153,228,"[""的"", ""真正"", ""学习"", ""所有"", ""与"", ""给""]","[3e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""符合"", ""常识"", ""，"", ""云南省"", ""工程"", ""央视"", ""一座"", ""金沙江"", ""真是太"", ""这才"", ""不"", ""并"", ""施工"", ""交通"", ""桥梁"", ""事故"", ""通"", ""\n"", ""境内"", ""属于"", ""重大损失"", ""重要"", ""”"", ""都""]","[-6e-06, -6e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
154,5219,"[""比"", ""，"", "","", ""更"", ""性"", ""南有"", ""核心"", ""这"", ""\n"", ""定位"", ""需要"", ""但"", ""“"", ""时间"", ""重大"", ""能""]","[1.1e-05, 1e-05, 1e-05, 8e-06, 8e-06, 7e-06, 7e-06, 7e-06, 7e-06, 7e-06, 6e-06, 6e-06, 6e-06, 6e-06, 5e-06, 5e-06]","[""人民日报"", ""。"", ""承担"", ""发布"", ""雄"", ""夸张"", ""细节"", ""城六区"", ""验证"", ""了"", ""原文"", ""过"", ""或"", ""疏解""]","[-1.1e-05, -1.1e-05, -8e-06, -7e-06, -6e-06, -6e-06, -6e-06, -5e-06, -5e-06, -5e-06, -5e-06, -5e-06, -5e-06, -4e-06]"
155,3045,"[""法律"", ""的"", ""来"", ""和"", ""是"", ""帮助"", ""社会保障""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""城管"", ""中国政府"", ""改善生活"", ""为了"", ""高度重视"", ""公共安全"", ""也"", ""任何"", ""各种"", ""中有"", ""家庭"", ""都"", ""严格"", ""，"", ""会"", ""行为"", ""。"", ""城市"", ""公民"", ""生命安全"", ""受到"", ""不当"", ""过程""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
156,2200,"[""不同"", ""英国"", ""外教"", ""背景"", ""倾向"", ""："", ""2021"", ""培训"", ""年"", ""。""]","[4.7e-05, 3.6e-05, 2e-05, 1.5e-05, 1.4e-05, 1.3e-05, 1.2e-05, 1e-05, 9e-06, 7e-06]","[""存在"", ""负面新闻"", ""广州某"", ""关注"", ""媒体"", ""版本"", ""但"", ""事件"", ""报道"", ""突出"", ""选择性"", ""曝"", ""部分"", ""，"", ""引发"", ""等"", ""大陆"", ""类似"", ""常"", ""多个""]","[-4.6e-05, -4.5e-05, -3.7e-05, -2.9e-05, -2.9e-05, -2.3e-05, -2.2e-05, -1.8e-05, -1.7e-05, -1.6e-05, -1.6e-05, -1.5e-05, -1.4e-05, -1.4e-05, -1.4e-05, -1.3e-05, -1e-05, -9e-06, -7e-06, -6e-06]"
157,3580,"[""先例"", ""拆除"", ""浪费资源"", ""拆"", ""安全"", ""技术难度"", ""米"", ""建筑"", ""大部分"", ""银座"", ""江苏省委"", ""问题"", ""项目"", ""违规"", ""存在"", ""以上"", ""了"", ""秘书长"", ""罕见"", ""开发商""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""售出"", ""赵少麟"", ""判刑"", ""第一"", ""钱"", ""确实"", ""之子"", ""二代"", ""就""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
158,733,"[""公众"", ""假新闻"", ""中华人民共和国"", ""洛阳"", ""中国"", ""正当防卫"", ""网络"", ""强奸"", ""谣言"", ""是"", ""怎么"", ""司法"", ""不法侵害"", ""都"", ""没有"", ""恶意"", ""一看"", ""严重"", ""大家"", ""法律常识""]","[3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""未"", ""查询"", ""判决"", ""可能"", ""有权"", ""别信"", ""体系"", ""案件"", ""。"", ""编""]","[-4e-06, -3e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0]"
159,682,"[""。"", ""和"", ""太平洋"", ""随着"", ""℃"", ""（"", ""劳动"", ""以"", ""颜色"", ""因"", ""尤其""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""寄生虫"", ""三文鱼"", ""饲料"", ""规定"", ""食用"", ""存在"", ""仅凭"", ""防虫"", ""养殖"", ""日本"", ""措施"", ""普及"", ""不过"", ""发展"", ""严格"", ""餐厅"", ""、"", ""气味"", ""确实""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
160,4378,"[""兼具"", ""艺术性"", ""商业性"", ""较大"", ""中国"", ""大城市"", ""往往"", ""周边产品"", ""曝出"", ""类"", ""看到"", ""义卖"", ""环节"", ""应该"", ""由爱猫"", ""举办""]","[2.5e-05, 1.6e-05, 1.3e-05, 9e-06, 9e-06, 9e-06, 8e-06, 8e-06, 7e-06, 7e-06, 7e-06, 6e-06, 6e-06, 5e-06, 5e-06, 4e-06]","[""。"", ""和"", ""作品"", ""或"", ""\"""", ""有趣"", ""尤其"", ""画展"", ""展出"", ""多位"", ""展览"", ""这个"", ""欧美国家"", ""猫""]","[-4.1e-05, -1.5e-05, -1.3e-05, -1.3e-05, -1.2e-05, -9e-06, -8e-06, -6e-06, -6e-06, -6e-06, -6e-06, -6e-06, -5e-06, -4e-06]"
161,2617,"[""中国政府"", ""出国"", ""公民"", ""官方"", ""依法"", ""秩序"", ""便利"", ""事件"", ""都"", ""中国"", ""坚决"", ""社会"", ""透明"", ""保持警惕"", ""驻外"", ""重视"", ""保护"", ""合理"", ""涉及"", ""始终"", ""言论"", ""不"", ""公开""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""应"", ""和"", ""致力于"", ""并"", ""所有"", ""途径""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
162,6391,"[""需要"", ""等"", "","", ""从"", ""第"", ""了"", ""造谣"", ""团结"", ""的"", ""类似"", ""还"", ""专家""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""城市"", ""多地"", ""36"", ""违反"", ""人"", ""人民"", ""规定"", ""寻衅滋事"", ""涉事"", ""态势"", ""指出"", ""中国"", ""可悲"", ""警方"", ""关于"", ""最高"", ""高压"", ""、""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
163,2561,"[""需注意"", ""。"", ""配偶"", ""的"", ""证实"", ""电话"", ""但"", ""机构"", ""纪检监察"", ""数量"", ""严惩"", ""“"", ""公示""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""都"", ""安"", ""占用"", ""低保"", ""常规"", ""，"", ""朋友"", ""干净"", ""几个"", ""风险"", ""官员"", ""存在"", ""资源"", ""\n"", ""多套"", ""蛀虫"", ""贪腐""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
164,6118,"[""改编"", ""需"", ""封建社会"", ""若"", ""情节"", ""属于"", ""需注意"", ""将"", ""礼制"", ""通常"", ""此类"", ""，"", ""是"", ""人物"", ""创作"", ""风"", ""古典文学"", ""王"", ""保留"", ""为""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""英国"", ""、"", ""四大家族"", ""关系"", ""中国"", ""继承"", ""的"", ""转换"", ""体系"", ""薛""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
165,4868,"[""避免"", ""问"", ""体现"", ""等"", ""网上"", ""主动性"", ""公司"", ""可以"", ""有"", ""可查"", ""文化"", ""」"", ""面试官"", ""基本"", ""福利"", ""问题"", ""信息""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""机会"", ""和"", ""匹配"", ""度"", ""你"", ""或"", ""深度"", ""、"", ""这是"", ""当"", ""目标"", ""与""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
166,3275,"[""或"", ""曾"", ""。"", ""了"", ""都"", ""侵犯"", ""虽然"", ""可能"", ""如果""]","[7.8e-05, 7e-05, 7e-05, 6.3e-05, 5.7e-05, 5.7e-05, 5.3e-05, 4.8e-05, 3.8e-05]","[""有"", ""没动静"", ""措施"", ""涉及"", ""高三"", ""管理"", ""需谨慎"", ""抽烟"", ""就"", ""健康"", ""投诉"", ""早就"", ""争议"", ""严苛"", ""就让"", ""校规"", ""也"", ""规定"", ""中国"", ""怎么"", ""只会""]","[-0.000118, -0.000111, -0.0001, -9.9e-05, -9.7e-05, -9.1e-05, -8.9e-05, -8.8e-05, -8.6e-05, -8.6e-05, -8.4e-05, -8.1e-05, -7.8e-05, -7.4e-05, -6.7e-05, -6.6e-05, -6.5e-05, -5.9e-05, -5.6e-05, -5.5e-05, -5.3e-05]"
167,5177,"[""青岛"", ""市政管理"", ""全市"", ""涉及"", ""，"", ""显示"", ""横穿马路"", ""时有发生"", ""交警"", ""市区"", ""常有"", ""老年人"", ""吓坏"", ""护栏"", ""设有"", ""车流量"", ""要求"", ""行人"", ""也"", ""了"", ""路段"", ""方便""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""愿"", ""逝者"", ""及时"", ""Mustang"", ""修复"", ""。"", ""跑车"", ""应该""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
168,5568,"[""带有"", ""戏谑"", ""成分"", ""被化用"", ""夸张"", ""网络"", ""诗经"", ""屏保"", ""申遗"", ""啊"", ""审美"", ""建议"", ""原句"", ""高颜值"", ""》"", ""现代"", ""出现"", ""为"", ""胡不喜""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""需注意"", "","", ""毕业设计"", ""主观性"", ""\"""", ""意中人"", ""·"", ""女娲"", ""\n"", ""见到"", ""吧""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
169,2908,"[""具备"", ""假新闻"", ""媒体"", ""只会"", ""避免"", ""钓鱼岛"", ""防空"", ""影响"", ""，"", ""不"", ""徐州"", ""自卫队"", ""对抗"", ""均"", ""斯盾舰"", ""克制"", ""级别"", ""东海舰队"", ""造成""]","[0.000521, 0.000344, 0.000335, 0.000315, 0.000302, 0.000281, 0.000277, 0.000276, 0.000275, 0.000223, 0.000203, 0.000195, 0.000193, 0.00018, 0.00018, 0.000175, 0.00015, 0.000143, 0.000133]","["","", ""。"", ""的"", ""和"", ""中日"", ""号"", ""焦点"", ""足"", ""离谱"", ""是"", ""日本""]","[-0.000884, -0.000474, -0.00047, -0.000281, -0.000219, -0.000179, -0.000173, -0.000153, -0.000147, -0.000138, -0.000113]"
170,1447,"[""需谨慎"", ""。"", "","", ""谣言"", ""需"", ""编"", ""不太可能"", ""消息"", ""假新闻"", ""别信"", ""距离""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""公开"", ""女优"", ""作为"", ""政府"", ""官员"", ""低俗"", ""苍井空"", ""电影演员"", ""活动"", ""道德"", ""媒体"", ""福州"", ""社会主义"", ""对待"", ""怎么"", ""敢写"", ""不"", ""应该"", ""主流""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
171,4223,"[""细节"", ""笑话"", ""的"", ""旨在""]","[4e-06, 3e-06, 2e-06, 2e-06]","[""并非"", ""了"", ""QQ"", ""集团"", ""。"", ""属于"", ""明显"", ""微博"", ""改名"", ""团体"", ""常见于"", ""代入"", ""”"", ""男性"", ""场景"", ""通告"", ""增强"", ""性质"", ""事件"", ""真实"", ""玩笑"", ""导致"", ""常"", ""，"", ""典型"", ""发布""]","[-6e-06, -6e-06, -5e-06, -5e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -4e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06]"
172,3205,"[""家庭"", ""常见"", ""小吃"", ""，"", ""营养"", ""聚餐"", ""适合"", ""制作方法"", ""操作"", ""易得"", ""因其外"", ""厨房"", ""食材"", ""口感"", ""丰富""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""和"", ""。"", ""这"", ""尤其"", ""烤制"", ""的"", ""土豆"", ""受到"", ""土豆泥"", ""一道"", ""在"", ""结合"", ""道菜"", ""里"", ""包裹""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
173,1312,"[""时需"", ""包括"", ""。"", ""不得"", ""以"", ""管理"", ""其"", ""措施"", ""监控"", ""中心""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""重要"", ""受到"", ""网络安全"", ""中国"", ""安全"", ""稳定"", ""社会"", ""学校"", ""翻墙"", ""场所"", ""使用"", ""会"", ""等"", ""国家"", ""网络"", ""相关"", ""法律法规"", ""学生"", ""作为"", ""非法""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
174,4165,"["","", ""研究"", ""明白"", ""这种"", ""案例"", ""和"", ""显示"", ""为什么"", ""男性"", ""更"", ""抑郁"", ""就是"", ""还""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""需要"", ""忽视"", ""长时间"", ""缺乏"", ""支持"", ""婚姻"", ""容易"", ""不配"", ""关系"", ""出轨"", ""里"", ""做"", ""常常"", ""都"", ""产生"", ""冷暴力"", ""造成""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
175,4658,"[""赔偿"", ""情况"", ""行政处罚"", ""经济"", ""擅自"", ""这种"", ""有"", ""行为"", ""造成"", ""真是""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""中国民航"", ""紧急情况"", ""打开"", ""拘留"", ""？"", ""法规"", ""安全"", ""。"", ""下"", ""加强"", ""安全门"", ""随便"", ""刑事责任"", ""涉事"", ""治安拘留"", ""关键设备"", ""能"", ""明确规定"", ""避免"", ""宣传""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
176,3129,"[""正规"", ""烫伤"", ""平台"", ""传播"", ""同情心"", ""募捐"", ""严重"", ""不会"", ""多为"", ""慈善"", ""进行"", ""捐"", ""元"", ""医学"", ""作为"", ""存在"", ""信息"", ""通常"", ""筹款"", ""三度""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""次数"", ""转发"", ""目的"", ""诱导"", ""一次"", ""类似"", ""X"", ""7"", ""二度""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
177,1356,"[""常见于"", ""。"", ""豪车"", ""富"", ""老"", ""吗"", ""视频"", ""这年头"", ""小"", ""往往"", ""报道"", ""其父"", ""这么"", ""都""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""需"", ""核实"", "","", ""真伪"", ""证据"", ""编博"", ""，"", ""十年"", ""厂"", ""获刑"", ""路段"", ""澳籍"", ""\"""", ""二代"", ""早年"", ""王烁""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
178,2642,"[""需要"", ""和"", ""的"", ""。"", ""详细"", ""人数"", ""证实"", ""某"", ""来"", ""更"", ""一个""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""，"", ""感染"", ""艾滋病"", ""陌陌"", ""问题"", ""确实"", ""中国"", ""具体"", ""等"", ""性传播"", ""公共卫生"", ""重视"", ""疾控中心"", ""不"", ""行业"", ""到"", ""但"", ""数据"", ""母婴""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
179,4131,"["","", ""。"", "")"", ""模拟"", ""或"", ""逻辑"", ""事实"", ""的"", ""引用"", ""时间""]","[4.9e-05, 3.4e-05, 3.2e-05, 3.1e-05, 2.9e-05, 2.4e-05, 1.9e-05, 1.5e-05, 1.5e-05, 1.2e-05]","[""缺乏"", ""媒体"", ""信源"", ""核查"", ""消息"", ""虚假"", ""相关"", ""提供"", ""平台"", ""内容"", ""检测"", ""可靠"", ""等"", ""专业"", ""、"", ""权威"", ""夸张"", ""煽动"", ""通过"", ""要求""]","[-0.000104, -5.3e-05, -4.8e-05, -4.7e-05, -4.1e-05, -3.7e-05, -3.7e-05, -3.3e-05, -3.3e-05, -3.1e-05, -3.1e-05, -3e-05, -2.7e-05, -2.5e-05, -2.1e-05, -2e-05, -1.8e-05, -1.7e-05, -1.7e-05, -1.4e-05]"
180,4126,"[""指"", ""红色"", ""站"", ""集体"", ""灯"", ""或"", ""应援"", ""场次"", ""效果"", ""用"", ""演唱会"", ""可能"", ""形成""]","[0.000164, 8.5e-05, 6.6e-05, 5.8e-05, 5.5e-05, 5e-05, 4.9e-05, 3.6e-05, 3.5e-05, 1.9e-05, 1.9e-05, 1.7e-05, 1.5e-05]","[""法国"", ""韩国"", ""粉丝"", ""TVXQFrance"", ""TVXQ"", ""的"", ""男子"", ""组合"", ""著名"", ""是"", ""红海"", ""号场"", ""18"", ""音乐"", ""，"", ""日期"", ""。""]","[-0.000344, -0.000248, -0.000188, -0.000145, -0.000133, -0.000105, -0.000103, -8.2e-05, -8.2e-05, -8.1e-05, -6.1e-05, -3.3e-05, -3.1e-05, -1.7e-05, -1.3e-05, -5e-06, -1e-06]"
181,3716,"[""烟花爆竹"", ""缺乏"", ""安全隐患"", ""，"", ""大家"", ""产品质量"", ""提醒"", ""存在"", ""安全"", ""防护"", ""措施"", ""一定"", ""不"", ""燃放"", ""视力"", ""节假日"", ""相关"", ""常识"", ""轻易"", ""符合"", ""罕见"", ""不佳""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""的"", ""在"", ""尤其"", ""或"", ""冲击波"", ""建议"", ""破裂""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
182,4842,"["","", ""高手"", ""辨别"", ""的"", ""这样"", ""需求"", ""好"", ""是否"", ""小心"", ""他们"", ""设计"", ""要""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""缺乏"", ""真诚"", ""情感"", ""表现"", ""，"", ""男性"", ""这"", ""真的"", ""情商"", ""行为"", ""前任"", ""中"", ""套路"", ""根本"", ""周到"", ""也"", ""高"", ""我""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
183,3586,"[""注意安全"", ""暴力行为"", ""时有发生"", ""言论"", ""爱国"", ""风险"", ""无耻"", ""立场"", ""不当"", ""甚至"", ""，"", ""黄丝"", ""官方"", ""内地"", ""反华"", ""社会"", ""澳大利亚""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""中国"", ""严惩凶手"", ""香港"", ""令人"", ""挑拨"", ""领事馆"", ""因戴"", ""上升"", ""\"""", ""值得"", ""被"", ""少数""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
184,639,"[""完全免费"", ""医疗"", ""大部分"", ""国家"", ""少"", ""多数"", ""基本"", ""实行"", ""院士"", ""降低"", ""的"", ""言论"", ""采用"", ""体系"", ""了"", ""但"", ""制度"", ""医疗保险"", ""较""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""覆盖率"", ""混合"", ""模式"", ""。"", ""覆盖"", ""戎"", ""支付"", ""仍"", ""存在"", ""费用"", ""负担""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
185,1394,"[""。"", ""持续"", ""其中"", ""5"", ""一名"", ""头部"", ""肉"", ""事件"", ""，"", ""与"", ""2013"", ""一段"", ""被""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""城管"", ""现象"", ""商户"", ""出现"", ""行为恶劣"", ""执法"", ""事后"", ""显示"", ""发生"", ""涉事"", ""但"", ""停职"", ""发生冲突"", ""相关"", ""视频"", ""名城"", ""等""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
186,3952,"[""伦敦"", ""成本"", ""优势"", ""\n"", ""挺弱"", ""made"", ""期间"", ""主要"", ""一致"", ""也"", ""，"", ""国际品牌"", ""想象"", ""位于""]","[3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06]","[""需注意"", "","", ""俄罗斯"", ""数据"", ""世界"", ""、"", ""运动员"", ""与"", ""的"", ""方面"", ""制造业"", ""标签"", ""中国"", ""给"", ""能"", ""占""]","[-1.1e-05, -6e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
187,3743,"[""条件"", ""检测"", ""湖北"", ""日常生活"", ""新冠"", ""龙顺"", ""："", ""不"", ""全国"", ""出现"", ""感染"", ""人间烟火"", ""无"", ""关键"", ""用户"", ""2020""]","[2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0]","[""*"", ""。"", ""隔离"", ""的"", ""返岗"", ""背景"", ""核酸"", ""接受"", ""医疗队"", ""疏离"", ""感"", ""重返"", ""心理"", ""庄园""]","[-2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
188,2843,[],[],"[""中国"", ""的"", ""法定"", ""结婚年龄"", ""目前"", ""仍为"", ""男性"", ""22"", ""周岁"", ""、"", ""女性"", ""20"", ""，"", ""未作"", ""调整"", ""。"", ""国家"", ""从未"", ""将"", ""结婚证"", ""与"", ""高考"", ""学分"", ""挂钩"", ""也"", ""不"", ""存在"", ""大学"", ""期间"", ""结婚""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
189,887,"[""报道"", ""高级"", ""的"", ""或"", ""最"", ""相关"", ""、""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""中国中央电视台"", ""暗含"", ""用语"", ""黑"", ""是"", ""央视"", ""正面"", ""，"", ""中国"", ""网络"", ""之一"", ""著名"", ""讽刺"", ""严肃"", ""风格"", ""批评"", ""著称"", ""CCTV"", ""官方"", ""媒体"", ""新闻"", ""舆论"", ""白岩松""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
